Date,Expense Category,Amount
14/10/2020,Office Supplies,1128.29
20/11/2022,Meals & Entertainment,641.12
01/03/2019,Salaries & Benefits,355.45
05/09/2022,Utilities,756.73
22/02/2021,Rent,179.04
15/07/2020,Rent,280.23
24/06/2021,Meals & Entertainment,998.52
08/03/2022,Meals & Entertainment,1779.95
11/05/2021,Utilities,903.54
01/06/2022,Rent,1469.32
17/01/2019,Office Supplies,647.53
17/08/2022,Fuel,671.57
31/05/2019,Vehicle Lease,731.84
02/12/2022,Rent,825.19
15/12/2020,Meals & Entertainment,1261.13
19/09/2020,Rent,236.29
05/04/2022,Meals & Entertainment,410.69
27/11/2021,Salaries & Benefits,617.57
09/10/2021,Fuel,1168.60
27/07/2021,Salaries & Benefits,920.15
12/12/2020,Office Supplies,219.22
30/11/2019,Office Supplies,939.80
08/10/2021,Meals & Entertainment,231.56
26/10/2022,Vehicle Lease,1485.55
11/05/2019,Meals & Entertainment,819.70
17/11/2020,Utilities,1215.89
07/03/2022,Office Supplies,278.86
22/11/2020,Rent,1567.97
15/11/2020,Salaries & Benefits,1454.91
28/08/2019,Vehicle Lease,1393.16
11/05/2021,Office Supplies,1656.35
24/01/2020,Vehicle Lease,1552.83
14/12/2019,Rent,1588.42
01/10/2021,Rent,1298.49
10/10/2021,Utilities,181.05
23/11/2021,Utilities,478.06
16/07/2022,Utilities,1681.02
28/04/2020,Office Supplies,1180.21
27/01/2020,Utilities,1351.21
02/12/2021,Office Supplies,508.32
24/06/2021,Utilities,538.50
23/07/2021,Salaries & Benefits,121.29
16/04/2022,Meals & Entertainment,1196.62
08/12/2020,Salaries & Benefits,763.91
04/12/2022,Office Supplies,1470.18
04/10/2019,Office Supplies,484.63
08/05/2019,Fuel,1595.13
14/06/2020,Fuel,782.79
06/02/2019,Salaries & Benefits,1642.36
20/11/2020,Fuel,193.05
19/12/2021,Utilities,186.13
16/05/2022,Meals & Entertainment,1790.93
18/01/2020,Fuel,644.82
31/12/2020,Salaries & Benefits,703.38
10/09/2021,Office Supplies,1771.31
13/02/2021,Rent,480.58
12/11/2020,Office Supplies,873.56
31/05/2021,Utilities,1447.22
14/11/2022,Rent,1538.85
17/10/2020,Utilities,525.43
21/11/2021,Vehicle Lease,1475.44
07/03/2021,Office Supplies,1600.06
01/07/2020,Salaries & Benefits,868.68
25/09/2020,Office Supplies,242.86
18/09/2021,Salaries & Benefits,1751.54
14/08/2019,Rent,303.06
15/12/2019,Rent,193.30
05/08/2021,Office Supplies,1384.17
10/09/2022,Fuel,763.97
26/06/2022,Office Supplies,553.85
24/03/2021,Utilities,745.41
15/08/2020,Vehicle Lease,1775.22
23/03/2022,Office Supplies,120.37
13/05/2020,Utilities,683.50
29/07/2020,Utilities,505.48
27/02/2022,Office Supplies,512.91
17/05/2021,Office Supplies,1587.64
04/12/2022,Salaries & Benefits,647.37
31/05/2019,Fuel,1198.63
08/03/2019,Vehicle Lease,1034.45
08/06/2022,Rent,1267.04
13/01/2019,Vehicle Lease,1560.97
05/01/2021,Meals & Entertainment,190.20
06/08/2020,Office Supplies,372.90
08/06/2022,Vehicle Lease,1318.79
29/09/2021,Vehicle Lease,242.46
12/08/2021,Meals & Entertainment,1276.85
27/04/2020,Meals & Entertainment,1779.69
29/03/2020,Office Supplies,955.80
26/08/2022,Fuel,934.35
12/06/2020,Office Supplies,835.04
31/08/2020,Meals & Entertainment,801.47
20/10/2021,Rent,902.83
08/08/2022,Meals & Entertainment,1311.15
19/07/2022,Office Supplies,1209.28
01/08/2022,Fuel,1115.20
27/03/2021,Salaries & Benefits,529.57
03/03/2019,Meals & Entertainment,1415.61
18/05/2019,Utilities,1039.25
09/10/2021,Salaries & Benefits,1664.20
29/05/2021,Rent,830.78
06/02/2020,Utilities,1539.30
08/07/2021,Rent,1732.65
18/07/2020,Meals & Entertainment,522.58
25/11/2021,Meals & Entertainment,799.98
18/03/2021,Utilities,694.76
21/09/2021,Fuel,1461.51
30/05/2020,Meals & Entertainment,691.18
18/01/2022,Office Supplies,1256.23
03/09/2019,Office Supplies,533.12
08/12/2021,Salaries & Benefits,1240.85
26/06/2021,Rent,250.47
07/05/2021,Meals & Entertainment,1115.21
14/08/2021,Office Supplies,1307.37
28/12/2021,Utilities,715.42
11/07/2020,Utilities,1433.29
29/05/2021,Meals & Entertainment,1698.37
29/07/2022,Vehicle Lease,982.88
05/09/2019,Office Supplies,747.44
06/09/2021,Salaries & Benefits,1270.96
08/04/2019,Vehicle Lease,368.94
22/09/2019,Rent,1419.74
18/10/2019,Office Supplies,474.90
30/07/2021,Office Supplies,743.11
25/08/2020,Utilities,111.20
11/11/2020,Utilities,515.45
16/11/2021,Utilities,927.35
17/02/2022,Meals & Entertainment,1469.86
22/10/2019,Fuel,709.34
24/09/2019,Meals & Entertainment,1679.00
05/08/2021,Vehicle Lease,368.67
12/12/2021,Vehicle Lease,153.03
14/06/2021,Utilities,1358.64
12/10/2022,Meals & Entertainment,662.07
15/07/2021,Office Supplies,1731.76
11/10/2019,Office Supplies,289.82
16/09/2022,Salaries & Benefits,488.42
24/12/2021,Utilities,1305.51
17/03/2019,Vehicle Lease,1670.18
16/10/2021,Fuel,924.59
09/03/2020,Salaries & Benefits,986.12
24/02/2021,Meals & Entertainment,1426.35
12/04/2021,Vehicle Lease,1410.44
14/05/2020,Office Supplies,400.29
18/12/2019,Salaries & Benefits,740.81
14/04/2022,Utilities,561.67
21/05/2022,Rent,1485.58
18/04/2020,Vehicle Lease,1593.20
17/04/2021,Meals & Entertainment,1076.53
14/02/2022,Office Supplies,718.02
20/04/2021,Office Supplies,1772.93
30/05/2020,Salaries & Benefits,1268.38
24/02/2020,Rent,695.14
21/10/2020,Meals & Entertainment,576.12
26/09/2022,Rent,1652.90
04/08/2019,Fuel,571.18
15/07/2020,Meals & Entertainment,642.92
24/03/2022,Utilities,823.81
21/09/2022,Utilities,1540.07
14/01/2021,Meals & Entertainment,1149.69
22/10/2019,Salaries & Benefits,892.19
13/11/2021,Salaries & Benefits,906.12
27/11/2022,Rent,1648.73
07/07/2020,Fuel,525.70
11/09/2021,Meals & Entertainment,495.29
17/10/2022,Fuel,1607.85
26/05/2021,Salaries & Benefits,958.23
12/10/2021,Meals & Entertainment,1185.28
14/12/2021,Meals & Entertainment,814.06
10/03/2022,Fuel,457.86
24/01/2019,Fuel,1670.55
08/11/2022,Vehicle Lease,421.82
16/12/2019,Meals & Entertainment,1473.05
24/08/2021,Salaries & Benefits,1587.88
07/08/2020,Salaries & Benefits,286.87
12/12/2022,Office Supplies,175.79
22/06/2022,Vehicle Lease,642.49
14/11/2020,Meals & Entertainment,1241.57
22/03/2021,Utilities,1396.07
06/06/2019,Salaries & Benefits,402.83
19/02/2019,Utilities,1529.27
12/06/2021,Utilities,587.44
25/01/2021,Rent,140.73
28/11/2022,Salaries & Benefits,163.73
02/03/2020,Rent,868.72
19/11/2022,Rent,930.35
31/08/2022,Salaries & Benefits,1436.10
10/05/2020,Meals & Entertainment,1587.28
27/12/2021,Fuel,498.42
03/09/2020,Meals & Entertainment,1804.33
24/06/2019,Fuel,139.41
22/06/2021,Meals & Entertainment,337.94
05/02/2022,Rent,767.40
28/10/2020,Salaries & Benefits,1600.95
13/07/2021,Vehicle Lease,1243.08
10/02/2020,Office Supplies,1654.13
05/09/2019,Fuel,1641.42
15/02/2019,Fuel,1172.25
09/04/2021,Fuel,1157.40
23/02/2022,Office Supplies,1742.08
24/08/2019,Rent,561.34
13/07/2021,Salaries & Benefits,900.26
27/03/2019,Meals & Entertainment,569.65
09/03/2022,Utilities,777.22
14/08/2022,Vehicle Lease,809.07
16/12/2020,Utilities,148.66
10/09/2020,Vehicle Lease,586.24
10/02/2021,Utilities,230.82
24/09/2020,Vehicle Lease,810.56
16/07/2021,Fuel,523.96
22/12/2021,Office Supplies,1542.23
21/10/2019,Salaries & Benefits,478.21
15/01/2019,Salaries & Benefits,1238.77
08/07/2022,Rent,541.73
21/02/2022,Fuel,884.40
11/08/2022,Rent,1587.21
18/06/2020,Rent,708.74
12/12/2021,Rent,594.30
05/04/2020,Office Supplies,1465.73
25/01/2021,Utilities,1397.94
24/07/2020,Salaries & Benefits,1557.85
02/11/2021,Meals & Entertainment,1674.45
05/08/2020,Vehicle Lease,1432.41
14/10/2022,Rent,978.89
10/04/2020,Office Supplies,1274.49
11/03/2022,Rent,830.48
14/01/2021,Salaries & Benefits,1199.13
01/08/2022,Office Supplies,657.67
26/02/2021,Utilities,266.45
16/03/2021,Rent,475.56
10/04/2022,Fuel,1711.42
12/10/2019,Fuel,1055.77
02/08/2020,Vehicle Lease,521.38
14/04/2021,Utilities,313.57
21/12/2022,Rent,1102.54
14/08/2022,Fuel,165.94
01/02/2019,Vehicle Lease,1359.99
31/05/2022,Fuel,1754.08
22/11/2020,Vehicle Lease,1152.64
13/10/2019,Meals & Entertainment,511.23
06/07/2021,Rent,482.72
14/02/2021,Fuel,869.20
26/10/2019,Rent,1290.75
29/11/2021,Office Supplies,1244.46
24/04/2020,Rent,673.13
31/03/2019,Utilities,1215.00
13/06/2022,Meals & Entertainment,1592.14
21/12/2019,Fuel,1191.23
17/12/2022,Fuel,1795.84
19/08/2020,Salaries & Benefits,1437.22
09/06/2022,Fuel,239.65
15/04/2022,Salaries & Benefits,1135.12
27/11/2020,Fuel,292.80
22/08/2022,Rent,1666.85
20/05/2020,Salaries & Benefits,745.45
16/01/2019,Office Supplies,1715.85
17/11/2022,Rent,1523.98
06/11/2019,Fuel,1099.14
15/12/2020,Utilities,519.27
23/12/2022,Salaries & Benefits,364.21
30/07/2020,Vehicle Lease,594.42
28/01/2021,Vehicle Lease,1070.08
08/02/2022,Vehicle Lease,657.50
26/01/2022,Vehicle Lease,119.55
29/03/2020,Utilities,195.00
11/11/2020,Fuel,1214.98
12/06/2020,Rent,960.37
22/07/2021,Rent,604.23
02/03/2019,Salaries & Benefits,980.20
17/07/2019,Vehicle Lease,1688.83
20/02/2021,Meals & Entertainment,137.32
24/06/2022,Vehicle Lease,1725.69
21/06/2022,Meals & Entertainment,757.59
17/02/2022,Rent,1695.93
13/01/2020,Salaries & Benefits,1624.97
30/10/2021,Salaries & Benefits,1399.18
31/07/2019,Rent,1582.91
02/05/2021,Meals & Entertainment,1231.73
25/01/2020,Utilities,968.45
23/05/2022,Salaries & Benefits,1380.43
24/10/2020,Fuel,1786.53
19/10/2019,Vehicle Lease,1600.35
08/04/2022,Rent,297.57
17/11/2020,Rent,552.98
04/03/2020,Utilities,649.35
12/11/2022,Utilities,209.96
04/09/2022,Office Supplies,1717.74
28/08/2020,Rent,1017.30
25/02/2021,Fuel,139.84
01/09/2022,Meals & Entertainment,583.77
22/01/2019,Meals & Entertainment,91.01
03/08/2019,Vehicle Lease,1371.97
25/09/2021,Office Supplies,1450.48
25/08/2019,Utilities,1751.29
11/05/2021,Rent,824.59
30/01/2021,Meals & Entertainment,1183.84
19/09/2019,Utilities,1026.90
13/02/2019,Vehicle Lease,969.82
22/04/2019,Salaries & Benefits,1600.58
31/10/2020,Office Supplies,363.25
23/07/2020,Vehicle Lease,1645.41
05/12/2021,Vehicle Lease,232.91
01/02/2020,Utilities,1650.17
29/07/2022,Salaries & Benefits,386.46
19/10/2021,Meals & Entertainment,456.69
20/11/2020,Utilities,441.93
05/06/2022,Utilities,495.96
07/04/2021,Meals & Entertainment,840.32
25/02/2020,Vehicle Lease,973.97
29/12/2020,Rent,364.41
08/08/2020,Fuel,167.38
07/07/2021,Fuel,836.84
23/01/2020,Office Supplies,1478.28
29/12/2019,Vehicle Lease,148.47
28/01/2021,Salaries & Benefits,1335.84
10/08/2020,Meals & Entertainment,1787.80
28/02/2019,Meals & Entertainment,1242.04
27/07/2021,Salaries & Benefits,678.86
09/01/2020,Salaries & Benefits,481.01
24/10/2020,Salaries & Benefits,1039.38
13/12/2019,Fuel,1226.09
05/10/2021,Utilities,140.85
27/02/2020,Vehicle Lease,150.07
13/04/2020,Rent,367.28
18/07/2021,Office Supplies,656.76
21/02/2019,Rent,798.24
29/05/2019,Utilities,451.82
23/04/2022,Meals & Entertainment,241.24
21/11/2022,Vehicle Lease,1738.81
05/05/2022,Salaries & Benefits,1530.26
13/08/2019,Salaries & Benefits,440.38
08/10/2019,Vehicle Lease,931.03
09/07/2021,Rent,1248.04
20/06/2022,Rent,1349.81
18/01/2019,Office Supplies,334.48
10/10/2022,Utilities,568.70
17/07/2020,Vehicle Lease,758.19
27/01/2020,Fuel,1168.12
05/03/2021,Vehicle Lease,525.92
02/02/2021,Salaries & Benefits,1452.30
18/06/2019,Office Supplies,1758.61
19/06/2022,Rent,1561.57
10/07/2020,Vehicle Lease,665.37
16/12/2022,Fuel,679.54
12/07/2021,Rent,974.65
29/04/2020,Meals & Entertainment,349.43
05/10/2019,Salaries & Benefits,1011.62
04/01/2022,Utilities,1584.24
23/05/2019,Salaries & Benefits,1173.49
06/09/2020,Fuel,1502.11
05/11/2021,Meals & Entertainment,592.16
09/07/2021,Office Supplies,185.03
06/07/2019,Rent,1018.17
27/10/2019,Rent,903.34
26/09/2021,Fuel,358.69
31/10/2020,Salaries & Benefits,397.90
24/07/2020,Rent,182.99
08/12/2021,Utilities,118.16
18/12/2021,Salaries & Benefits,595.01
01/01/2021,Rent,1598.90
29/05/2019,Utilities,1161.33
25/07/2021,Vehicle Lease,324.30
12/06/2022,Fuel,401.19
17/07/2022,Fuel,1536.00
06/08/2020,Meals & Entertainment,1282.25
27/10/2020,Vehicle Lease,879.42
16/09/2022,Office Supplies,1466.09
24/08/2021,Salaries & Benefits,913.64
14/02/2022,Utilities,1133.25
22/01/2019,Meals & Entertainment,935.30
01/03/2020,Fuel,716.18
03/04/2021,Meals & Entertainment,832.77
29/10/2020,Vehicle Lease,1009.83
14/06/2019,Utilities,664.97
23/06/2021,Utilities,1247.65
12/11/2022,Salaries & Benefits,1595.92
25/10/2019,Fuel,233.89
13/08/2021,Meals & Entertainment,1802.99
16/03/2020,Vehicle Lease,1249.76
01/11/2022,Meals & Entertainment,119.32
22/12/2021,Fuel,590.86
24/06/2020,Rent,1721.05
22/09/2022,Vehicle Lease,1711.74
14/08/2019,Vehicle Lease,228.29
30/12/2021,Vehicle Lease,796.52
30/07/2021,Meals & Entertainment,807.45
13/11/2022,Utilities,656.60
26/02/2021,Rent,1440.71
14/06/2021,Fuel,165.80
01/08/2021,Meals & Entertainment,520.67
11/10/2019,Rent,1099.69
29/09/2019,Utilities,1028.91
03/04/2022,Rent,1728.13
15/06/2022,Fuel,497.05
07/05/2020,Rent,313.12
02/12/2021,Fuel,1367.80
14/01/2021,Utilities,922.10
04/02/2019,Meals & Entertainment,145.19
25/02/2020,Salaries & Benefits,1779.04
01/04/2019,Rent,985.70
13/04/2019,Fuel,1676.22
02/07/2019,Meals & Entertainment,155.56
07/06/2022,Rent,237.17
08/01/2021,Meals & Entertainment,1779.27
15/06/2019,Fuel,1112.43
22/09/2022,Fuel,1074.22
15/04/2020,Salaries & Benefits,408.19
04/09/2021,Office Supplies,743.25
07/07/2019,Vehicle Lease,573.70
30/09/2022,Office Supplies,751.30
21/08/2022,Salaries & Benefits,740.51
14/04/2019,Salaries & Benefits,672.32
26/11/2022,Office Supplies,1336.85
29/10/2021,Rent,407.01
18/04/2022,Utilities,291.95
11/02/2019,Rent,593.53
26/05/2021,Utilities,524.53
10/10/2019,Rent,1100.05
27/12/2020,Meals & Entertainment,1370.49
21/09/2020,Rent,525.73
05/05/2021,Rent,1387.95
20/12/2021,Salaries & Benefits,1300.65
21/01/2020,Utilities,1705.29
03/05/2021,Rent,547.33
01/10/2022,Salaries & Benefits,1037.04
23/04/2020,Rent,1341.47
26/04/2022,Vehicle Lease,322.96
03/07/2019,Rent,737.08
03/08/2021,Salaries & Benefits,1140.77
08/10/2022,Vehicle Lease,1160.62
05/05/2021,Rent,490.66
23/06/2021,Salaries & Benefits,1597.38
24/08/2021,Utilities,302.04
02/03/2019,Office Supplies,1462.28
30/12/2020,Fuel,1009.58
25/05/2019,Rent,1320.39
26/07/2021,Utilities,1025.04
09/04/2022,Salaries & Benefits,1676.23
03/10/2022,Utilities,1790.26
03/09/2020,Fuel,1302.60
18/02/2021,Rent,1098.21
02/11/2021,Office Supplies,395.54
04/11/2019,Vehicle Lease,91.91
15/12/2022,Utilities,131.88
31/01/2019,Meals & Entertainment,565.82
14/09/2020,Rent,812.52
18/07/2020,Meals & Entertainment,1205.26
02/04/2022,Office Supplies,99.03
26/01/2020,Utilities,1805.19
22/07/2022,Office Supplies,1770.73
12/02/2020,Rent,420.45
15/04/2019,Salaries & Benefits,1600.88
03/11/2020,Fuel,738.82
07/01/2022,Office Supplies,1003.17
08/12/2022,Fuel,229.69
17/03/2019,Rent,1645.50
24/10/2020,Salaries & Benefits,1499.97
18/09/2020,Office Supplies,1042.15
25/04/2020,Fuel,727.47
06/10/2022,Meals & Entertainment,1519.31
24/06/2021,Vehicle Lease,1483.42
02/02/2021,Vehicle Lease,1232.72
29/07/2020,Office Supplies,641.51
06/02/2019,Office Supplies,768.43
30/01/2019,Meals & Entertainment,944.91
09/06/2022,Vehicle Lease,678.19
05/03/2021,Vehicle Lease,983.46
20/07/2021,Utilities,400.13
02/07/2021,Fuel,93.60
29/05/2019,Salaries & Benefits,911.27
28/11/2022,Office Supplies,180.27
21/02/2020,Rent,805.99
20/02/2021,Office Supplies,905.06
08/05/2020,Vehicle Lease,560.76
07/02/2020,Rent,306.62
22/06/2022,Meals & Entertainment,442.37
09/04/2020,Office Supplies,1223.05
09/06/2022,Office Supplies,1165.86
10/02/2021,Rent,425.46
19/04/2020,Rent,188.74
12/07/2020,Vehicle Lease,1288.82
03/12/2020,Meals & Entertainment,573.20
23/03/2022,Fuel,345.21
09/07/2022,Office Supplies,973.03
23/11/2019,Fuel,296.67
05/04/2022,Meals & Entertainment,150.10
03/02/2020,Utilities,399.46
29/11/2020,Vehicle Lease,432.40
04/05/2019,Rent,1462.52
27/04/2021,Rent,957.47
06/05/2021,Rent,564.65
31/01/2022,Salaries & Benefits,102.64
23/06/2021,Meals & Entertainment,1379.89
09/11/2021,Office Supplies,587.25
13/03/2022,Fuel,1513.68
20/02/2019,Meals & Entertainment,244.64
28/07/2019,Office Supplies,993.03
12/04/2022,Office Supplies,1495.02
18/10/2022,Meals & Entertainment,508.23
03/06/2021,Fuel,860.38
22/01/2020,Vehicle Lease,358.04
04/01/2019,Vehicle Lease,1414.24
29/10/2022,Vehicle Lease,702.29
17/05/2021,Meals & Entertainment,1464.09
15/07/2021,Meals & Entertainment,1307.53
24/04/2021,Utilities,1611.36
04/06/2020,Fuel,1775.83
22/11/2021,Utilities,1622.42
22/03/2019,Fuel,387.51
14/04/2022,Salaries & Benefits,740.04
26/01/2020,Rent,1333.88
07/06/2021,Salaries & Benefits,1808.55
21/11/2022,Meals & Entertainment,337.17
22/10/2019,Fuel,1492.35
01/03/2021,Vehicle Lease,683.42
20/10/2019,Vehicle Lease,1218.33
09/09/2021,Office Supplies,1699.36
05/09/2020,Salaries & Benefits,1407.22
24/06/2019,Utilities,1534.68
03/01/2020,Fuel,930.76
08/08/2022,Office Supplies,317.24
23/02/2021,Meals & Entertainment,1183.44
22/02/2020,Vehicle Lease,307.43
09/08/2021,Office Supplies,104.78
17/08/2021,Office Supplies,894.87
15/01/2022,Office Supplies,153.34
22/09/2022,Utilities,1042.00
12/01/2019,Vehicle Lease,1686.32
21/03/2022,Salaries & Benefits,1392.03
10/07/2021,Fuel,940.67
05/07/2021,Meals & Entertainment,598.85
30/04/2020,Utilities,746.13
28/11/2020,Fuel,209.16
10/12/2019,Vehicle Lease,186.93
21/12/2022,Meals & Entertainment,1738.46
09/01/2020,Fuel,151.43
18/06/2021,Vehicle Lease,905.04
28/07/2019,Rent,552.65
05/10/2020,Rent,582.57
11/03/2022,Salaries & Benefits,1452.98
05/07/2020,Fuel,539.38
06/07/2020,Salaries & Benefits,1549.17
13/04/2022,Office Supplies,1283.88
11/11/2021,Vehicle Lease,1460.07
10/05/2019,Vehicle Lease,968.87
02/07/2022,Fuel,157.51
28/11/2021,Salaries & Benefits,529.38
03/09/2019,Utilities,556.71
05/02/2019,Meals & Entertainment,118.15
25/03/2022,Fuel,753.20
19/06/2021,Vehicle Lease,1786.36
07/11/2021,Salaries & Benefits,1376.08
10/03/2020,Utilities,1214.58
24/08/2019,Rent,1251.41
16/01/2020,Utilities,683.64
04/08/2019,Utilities,259.57
03/05/2022,Vehicle Lease,957.93
22/11/2019,Salaries & Benefits,308.35
09/03/2019,Fuel,565.72
27/09/2019,Meals & Entertainment,1083.20
26/05/2020,Office Supplies,661.82
05/01/2019,Salaries & Benefits,1052.97
04/06/2021,Rent,343.05
08/06/2021,Rent,1177.35
04/01/2020,Fuel,1596.75
18/06/2019,Meals & Entertainment,628.76
10/04/2021,Utilities,632.46
13/11/2020,Rent,1766.64
25/12/2020,Salaries & Benefits,1207.26
07/09/2021,Vehicle Lease,470.76
22/09/2022,Utilities,117.55
28/01/2021,Vehicle Lease,669.39
14/02/2020,Salaries & Benefits,1697.99
14/10/2020,Vehicle Lease,942.76
08/05/2019,Salaries & Benefits,363.29
12/11/2020,Office Supplies,1434.68
22/06/2020,Fuel,1671.04
20/10/2021,Meals & Entertainment,1101.17
04/02/2019,Vehicle Lease,1441.48
28/04/2022,Salaries & Benefits,1679.64
13/06/2020,Meals & Entertainment,1048.35
26/09/2019,Fuel,648.31
10/02/2020,Office Supplies,1478.77
24/03/2021,Rent,426.88
13/05/2021,Office Supplies,1757.91
11/02/2021,Rent,1785.47
30/04/2021,Utilities,489.27
27/08/2019,Meals & Entertainment,221.08
04/02/2019,Salaries & Benefits,520.73
10/05/2020,Meals & Entertainment,234.37
26/07/2020,Meals & Entertainment,1141.29
20/10/2019,Rent,710.85
27/08/2019,Rent,404.43
06/03/2021,Salaries & Benefits,1590.91
28/07/2021,Office Supplies,1186.58
26/11/2019,Vehicle Lease,953.15
11/11/2019,Meals & Entertainment,1283.96
17/08/2021,Meals & Entertainment,1670.41
20/02/2021,Office Supplies,578.80
26/02/2022,Rent,654.87
13/09/2019,Utilities,1022.60
06/10/2022,Rent,479.95
22/09/2022,Meals & Entertainment,197.63
26/12/2021,Vehicle Lease,207.48
19/11/2021,Rent,1615.55
28/09/2020,Office Supplies,1595.84
15/10/2022,Utilities,146.14
11/07/2021,Utilities,164.25
16/07/2020,Utilities,1093.05
21/09/2022,Office Supplies,969.22
12/12/2020,Office Supplies,1249.78
07/03/2022,Vehicle Lease,1695.64
03/12/2020,Rent,707.44
07/10/2022,Meals & Entertainment,919.37
10/06/2021,Rent,1084.80
11/06/2022,Salaries & Benefits,1768.13
03/04/2022,Rent,1167.30
25/10/2020,Rent,134.99
16/12/2020,Utilities,568.44
08/03/2021,Office Supplies,1596.41
24/07/2020,Fuel,1245.63
12/08/2022,Meals & Entertainment,1007.37
16/02/2020,Utilities,1514.37
17/09/2019,Office Supplies,844.49
07/06/2022,Meals & Entertainment,205.41
12/05/2020,Rent,1684.75
15/08/2021,Utilities,229.78
11/02/2019,Vehicle Lease,1493.34
27/07/2022,Salaries & Benefits,1564.13
05/02/2019,Salaries & Benefits,340.29
04/11/2020,Meals & Entertainment,730.71
23/01/2020,Rent,706.34
19/12/2022,Utilities,1184.86
26/11/2019,Utilities,1117.01
08/10/2022,Vehicle Lease,1578.40
09/02/2022,Office Supplies,1074.06
19/07/2022,Meals & Entertainment,1251.53
09/10/2021,Meals & Entertainment,248.38
21/06/2021,Fuel,536.48
26/05/2021,Meals & Entertainment,1696.14
10/08/2019,Utilities,1498.85
05/09/2019,Rent,695.11
25/12/2019,Utilities,1429.80
28/05/2019,Meals & Entertainment,334.07
03/03/2022,Meals & Entertainment,1778.74
25/02/2022,Office Supplies,1205.08
03/08/2022,Vehicle Lease,1196.01
11/11/2019,Meals & Entertainment,1760.73
05/07/2019,Utilities,152.10
14/04/2022,Utilities,904.26
21/07/2022,Rent,1560.45
24/11/2022,Office Supplies,645.51
28/05/2022,Fuel,1416.88
29/05/2022,Vehicle Lease,762.18
17/01/2020,Rent,283.57
23/08/2020,Rent,657.41
26/06/2022,Rent,1798.84
27/12/2020,Utilities,735.41
21/03/2021,Vehicle Lease,680.50
14/06/2020,Vehicle Lease,1193.00
08/01/2020,Rent,678.28
11/10/2020,Fuel,449.46
29/08/2020,Salaries & Benefits,287.69
23/12/2021,Office Supplies,1277.65
10/12/2020,Rent,1051.58
07/10/2021,Office Supplies,858.26
15/06/2019,Utilities,544.93
06/05/2020,Salaries & Benefits,528.25
06/07/2020,Rent,1632.01
15/12/2021,Fuel,936.06
12/10/2020,Meals & Entertainment,846.61
20/10/2020,Meals & Entertainment,1038.32
07/01/2020,Meals & Entertainment,1472.69
20/03/2020,Vehicle Lease,507.66
16/09/2022,Office Supplies,1764.28
05/11/2019,Rent,666.18
19/03/2022,Fuel,1758.11
30/05/2021,Utilities,1229.97
15/07/2019,Fuel,101.51
15/04/2020,Rent,436.77
29/05/2019,Salaries & Benefits,1271.53
21/03/2020,Office Supplies,1728.11
25/09/2019,Meals & Entertainment,368.28
07/01/2020,Salaries & Benefits,883.73
02/02/2022,Meals & Entertainment,370.24
22/12/2020,Vehicle Lease,773.47
27/06/2019,Salaries & Benefits,335.81
24/05/2021,Meals & Entertainment,1549.13
30/07/2020,Utilities,1460.91
07/11/2020,Utilities,201.20
01/02/2022,Salaries & Benefits,151.81
28/01/2021,Salaries & Benefits,1514.81
12/01/2022,Fuel,1025.94
27/04/2020,Salaries & Benefits,541.41
02/07/2019,Rent,807.93
03/08/2021,Salaries & Benefits,378.50
29/01/2020,Meals & Entertainment,569.11
06/07/2021,Salaries & Benefits,386.36
30/09/2022,Utilities,243.86
30/05/2020,Office Supplies,850.92
04/03/2020,Utilities,793.00
19/10/2022,Utilities,1460.52
06/12/2019,Fuel,137.56
04/02/2021,Utilities,120.03
03/09/2022,Salaries & Benefits,255.51
07/04/2022,Utilities,1400.36
23/08/2022,Office Supplies,491.32
09/12/2020,Meals & Entertainment,320.76
29/06/2019,Meals & Entertainment,1430.17
04/12/2020,Salaries & Benefits,681.96
20/09/2020,Utilities,1566.07
08/10/2019,Salaries & Benefits,308.98
05/01/2021,Rent,827.65
19/04/2020,Office Supplies,430.57
18/06/2020,Vehicle Lease,1132.58
28/05/2019,Vehicle Lease,1452.67
02/02/2020,Meals & Entertainment,748.84
30/04/2021,Meals & Entertainment,1312.70
11/04/2022,Vehicle Lease,336.03
09/03/2019,Meals & Entertainment,1585.50
21/06/2021,Office Supplies,702.22
23/11/2020,Rent,716.92
08/03/2019,Utilities,451.72
05/02/2022,Vehicle Lease,314.94
01/03/2019,Vehicle Lease,606.72
25/04/2019,Fuel,126.15
22/09/2019,Office Supplies,1320.16
03/06/2020,Meals & Entertainment,1056.65
30/07/2022,Meals & Entertainment,224.32
14/02/2020,Fuel,445.17
16/10/2021,Fuel,398.58
25/12/2022,Fuel,1144.25
11/01/2020,Fuel,143.40
14/01/2021,Fuel,408.86
28/09/2019,Fuel,1406.12
22/09/2020,Salaries & Benefits,1318.64
20/03/2022,Utilities,1378.68
25/04/2022,Office Supplies,434.48
04/07/2021,Vehicle Lease,1796.02
30/06/2022,Fuel,991.49
06/03/2022,Meals & Entertainment,157.56
15/01/2020,Office Supplies,646.07
05/10/2020,Salaries & Benefits,425.96
04/12/2020,Office Supplies,1498.61
23/10/2019,Vehicle Lease,1035.42
31/05/2021,Vehicle Lease,408.97
30/08/2019,Vehicle Lease,769.38
16/04/2022,Fuel,1749.48
10/03/2019,Rent,1430.79
16/02/2020,Salaries & Benefits,133.72
20/11/2021,Fuel,541.53
20/05/2020,Rent,1646.46
03/09/2019,Salaries & Benefits,141.18
