Date,Expense Category,Amount
04/08/2019,Salaries & Benefits,1631.88
04/04/2022,Meals & Entertainment,543.92
05/08/2022,Meals & Entertainment,1777.16
08/08/2020,Vehicle Lease,1345.84
12/01/2021,Fuel,1554.74
10/03/2021,Salaries & Benefits,287.73
11/08/2022,Vehicle Lease,608.33
02/05/2022,Salaries & Benefits,866.20
05/04/2021,Vehicle Lease,863.68
05/03/2021,Office Supplies,1793.86
10/02/2022,Meals & Entertainment,1151.45
06/09/2020,Vehicle Lease,125.89
02/20/2022,Office Supplies,1679.28
07/25/2022,Utilities,325.65
06/09/2020,Fuel,1264.28
01/09/2020,Utilities,907.87
06/21/2021,Vehicle Lease,456.73
10/31/2022,Vehicle Lease,1919.57
07/10/2022,Vehicle Lease,985.28
12/24/2020,Fuel,519.56
04/01/2019,Vehicle Lease,1331.96
07/29/2021,Vehicle Lease,1194.85
08/18/2021,Vehicle Lease,1656.56
05/08/2022,Rent,433.71
11/08/2021,Fuel,937.19
04/17/2020,Vehicle Lease,669.13
05/31/2019,Meals & Entertainment,116.40
06/02/2022,Fuel,1860.20
08/11/2020,Meals & Entertainment,1986.57
06/28/2020,Utilities,1693.82
09/25/2022,Fuel,381.15
11/12/2020,Fuel,276.99
01/31/2020,Vehicle Lease,1542.70
02/19/2019,Salaries & Benefits,974.04
01/11/2021,Vehicle Lease,533.32
06/12/2019,Office Supplies,1431.83
06/29/2022,Fuel,402.14
06/30/2019,Meals & Entertainment,1663.54
05/03/2020,Utilities,1176.93
03/10/2019,Office Supplies,1400.57
10/13/2022,Vehicle Lease,141.97
03/27/2022,Salaries & Benefits,1234.96
03/06/2019,Fuel,955.86
07/30/2020,Fuel,1985.59
05/30/2022,Rent,1042.50
11/02/2020,Fuel,111.11
04/30/2022,Meals & Entertainment,745.89
01/09/2022,Meals & Entertainment,939.86
10/01/2020,Vehicle Lease,152.90
06/11/2021,Fuel,433.63
05/25/2021,Rent,546.89
07/11/2019,Rent,1944.21
02/28/2019,Meals & Entertainment,1746.28
06/23/2021,Office Supplies,610.35
06/14/2020,Meals & Entertainment,1369.81
06/02/2022,Fuel,936.07
01/04/2021,Salaries & Benefits,866.10
08/05/2021,Office Supplies,722.06
01/23/2020,Meals & Entertainment,1987.43
02/18/2020,Salaries & Benefits,1061.98
08/18/2020,Utilities,1668.03
12/21/2022,Office Supplies,1791.40
05/17/2020,Utilities,307.46
05/17/2022,Meals & Entertainment,517.77
09/03/2020,Meals & Entertainment,278.89
12/21/2022,Salaries & Benefits,501.27
09/25/2022,Utilities,1693.79
04/04/2020,Salaries & Benefits,1633.98
05/07/2019,Fuel,1237.98
01/16/2021,Vehicle Lease,536.58
01/03/2022,Fuel,1579.56
11/27/2020,Office Supplies,1691.84
06/15/2020,Fuel,1807.34
08/12/2019,Vehicle Lease,1053.80
06/30/2020,Salaries & Benefits,1145.02
04/02/2022,Salaries & Benefits,553.50
09/23/2019,Vehicle Lease,628.93
07/16/2021,Meals & Entertainment,1811.43
09/22/2021,Meals & Entertainment,1360.93
08/21/2021,Rent,154.68
11/05/2019,Fuel,517.69
07/29/2022,Office Supplies,1170.95
02/24/2022,Rent,127.26
04/14/2022,Meals & Entertainment,1139.56
11/17/2022,Rent,918.93
10/15/2022,Salaries & Benefits,1545.01
09/03/2019,Utilities,1503.35
04/05/2019,Utilities,1518.08
06/09/2022,Rent,562.88
01/25/2020,Rent,1917.89
10/12/2022,Vehicle Lease,692.16
10/22/2022,Utilities,952.20
03/10/2022,Fuel,903.95
06/26/2022,Vehicle Lease,1899.77
01/08/2019,Utilities,923.00
10/09/2022,Fuel,271.04
09/03/2021,Office Supplies,193.09
03/14/2021,Vehicle Lease,323.54
06/18/2022,Vehicle Lease,958.42
09/06/2020,Salaries & Benefits,179.42
05/12/2020,Vehicle Lease,100.34
01/24/2020,Office Supplies,1015.09
03/11/2020,Fuel,1577.29
09/07/2020,Utilities,1018.85
11/18/2020,Salaries & Benefits,1423.75
11/30/2019,Meals & Entertainment,1814.58
12/05/2019,Rent,599.78
10/20/2020,Salaries & Benefits,1847.91
08/22/2019,Salaries & Benefits,283.01
08/10/2019,Meals & Entertainment,211.33
02/19/2020,Rent,1910.14
07/09/2019,Salaries & Benefits,1705.59
07/17/2021,Office Supplies,1542.18
03/31/2020,Salaries & Benefits,1651.13
10/18/2020,Fuel,1786.21
02/13/2022,Office Supplies,1815.73
02/28/2022,Salaries & Benefits,660.97
07/23/2022,Office Supplies,971.48
09/28/2021,Meals & Entertainment,451.41
11/30/2021,Fuel,1886.87
02/02/2022,Vehicle Lease,1799.24
01/21/2020,Rent,126.42
10/05/2019,Salaries & Benefits,254.19
06/18/2021,Rent,387.88
04/16/2020,Salaries & Benefits,497.68
09/20/2020,Vehicle Lease,1341.97
08/06/2021,Meals & Entertainment,987.00
09/18/2019,Meals & Entertainment,1883.78
04/23/2021,Salaries & Benefits,1292.45
10/23/2022,Utilities,1419.10
04/14/2020,Utilities,172.02
05/08/2021,Salaries & Benefits,173.42
08/08/2020,Vehicle Lease,398.65
02/18/2022,Office Supplies,1581.49
01/07/2020,Rent,1762.61
03/18/2021,Rent,1187.90
06/10/2019,Utilities,855.61
09/10/2022,Rent,260.13
12/31/2021,Meals & Entertainment,1813.35
08/02/2022,Meals & Entertainment,179.35
01/07/2020,Fuel,695.00
08/13/2022,Fuel,1645.14
09/20/2019,Fuel,1409.38
10/29/2019,Fuel,604.71
11/11/2019,Meals & Entertainment,154.81
07/27/2020,Salaries & Benefits,1416.36
02/06/2022,Vehicle Lease,447.54
07/21/2020,Utilities,292.81
05/25/2020,Office Supplies,1308.95
04/21/2021,Fuel,1693.88
03/28/2021,Vehicle Lease,1205.45
01/21/2021,Salaries & Benefits,382.22
08/12/2020,Salaries & Benefits,1217.34
08/08/2022,Fuel,1153.86
09/25/2019,Vehicle Lease,1359.66
04/11/2022,Rent,862.79
06/01/2021,Meals & Entertainment,1785.32
11/19/2019,Office Supplies,1991.22
07/28/2022,Meals & Entertainment,416.67
06/14/2019,Fuel,1374.64
11/02/2022,Utilities,1288.87
02/04/2022,Vehicle Lease,1592.39
01/01/2020,Fuel,1775.47
10/10/2021,Fuel,415.18
06/17/2022,Office Supplies,1228.74
08/12/2019,Salaries & Benefits,715.21
06/22/2022,Rent,1731.16
04/26/2020,Vehicle Lease,125.42
04/10/2019,Utilities,1391.66
12/24/2019,Office Supplies,390.68
08/08/2019,Fuel,512.81
10/08/2020,Vehicle Lease,1670.20
03/21/2019,Salaries & Benefits,174.73
02/05/2021,Vehicle Lease,1754.86
09/28/2019,Office Supplies,212.30
11/27/2019,Meals & Entertainment,1498.46
05/22/2021,Meals & Entertainment,649.43
01/08/2019,Office Supplies,1472.45
01/28/2019,Rent,910.96
06/27/2021,Utilities,238.45
08/25/2020,Meals & Entertainment,521.21
09/12/2020,Meals & Entertainment,1007.35
01/18/2022,Utilities,1835.23
12/14/2021,Salaries & Benefits,676.81
01/18/2022,Rent,924.44
05/02/2019,Salaries & Benefits,765.57
05/01/2021,Vehicle Lease,1271.42
01/01/2019,Vehicle Lease,1867.38
08/25/2021,Utilities,1851.81
08/14/2022,Utilities,828.52
05/29/2022,Utilities,1083.82
10/19/2019,Rent,385.17
01/11/2019,Utilities,252.44
12/08/2021,Vehicle Lease,256.62
11/21/2020,Vehicle Lease,516.40
02/17/2020,Fuel,1993.41
07/03/2021,Rent,1859.62
04/11/2022,Vehicle Lease,636.57
03/11/2022,Office Supplies,1771.09
02/21/2022,Salaries & Benefits,557.03
01/26/2021,Rent,1322.59
04/05/2021,Meals & Entertainment,625.77
06/12/2019,Vehicle Lease,1383.37
02/11/2021,Salaries & Benefits,329.74
08/29/2021,Utilities,761.12
08/31/2021,Office Supplies,1343.09
11/10/2021,Meals & Entertainment,277.24
04/03/2022,Office Supplies,964.27
05/02/2022,Meals & Entertainment,1782.61
04/06/2019,Office Supplies,1502.81
06/25/2022,Office Supplies,201.39
12/10/2020,Salaries & Benefits,780.64
06/27/2019,Fuel,1715.10
10/03/2019,Fuel,879.41
11/18/2020,Office Supplies,733.22
02/10/2021,Rent,136.48
01/14/2022,Fuel,519.17
03/27/2020,Meals & Entertainment,227.14
11/26/2022,Fuel,1506.29
05/07/2020,Rent,206.03
09/09/2020,Office Supplies,1511.75
05/05/2019,Utilities,1857.38
06/03/2021,Office Supplies,699.58
03/08/2020,Fuel,1487.03
08/18/2019,Vehicle Lease,205.58
08/12/2021,Fuel,1549.87
09/12/2019,Vehicle Lease,742.97
04/16/2019,Salaries & Benefits,431.68
10/11/2020,Vehicle Lease,1606.92
04/13/2021,Office Supplies,1324.04
12/03/2022,Salaries & Benefits,337.50
07/19/2022,Vehicle Lease,1572.97
03/30/2022,Rent,1299.99
06/01/2021,Salaries & Benefits,1993.38
04/17/2022,Salaries & Benefits,866.39
05/18/2022,Rent,537.06
04/24/2022,Salaries & Benefits,489.95
06/04/2021,Fuel,126.87
07/24/2019,Office Supplies,416.20
09/16/2021,Office Supplies,618.66
08/28/2022,Rent,252.95
11/30/2019,Fuel,440.88
08/25/2021,Rent,970.69
06/18/2020,Salaries & Benefits,1230.85
10/23/2019,Rent,1282.35
04/21/2020,Vehicle Lease,1977.43
05/07/2021,Utilities,545.53
05/17/2020,Vehicle Lease,1555.08
11/25/2020,Utilities,1780.08
06/16/2022,Meals & Entertainment,440.23
02/08/2020,Utilities,691.46
11/01/2019,Salaries & Benefits,1525.53
11/08/2020,Meals & Entertainment,357.33
04/02/2019,Utilities,875.34
01/06/2021,Fuel,1561.34
11/23/2022,Salaries & Benefits,1338.51
06/05/2021,Salaries & Benefits,1754.07
04/22/2020,Utilities,1818.41
06/17/2020,Salaries & Benefits,279.16
03/16/2021,Fuel,688.22
11/23/2020,Meals & Entertainment,886.44
04/07/2020,Salaries & Benefits,974.45
01/05/2019,Vehicle Lease,482.79
05/04/2022,Fuel,1485.28
04/02/2020,Meals & Entertainment,1236.93
06/24/2019,Salaries & Benefits,1726.81
02/05/2022,Utilities,751.17
02/10/2020,Vehicle Lease,1309.51
12/28/2020,Utilities,1199.67
05/19/2019,Salaries & Benefits,1354.61
11/12/2021,Salaries & Benefits,899.01
11/07/2019,Vehicle Lease,882.71
08/21/2020,Salaries & Benefits,1485.36
09/06/2019,Office Supplies,1818.56
10/10/2022,Rent,162.33
06/16/2020,Meals & Entertainment,1790.90
07/11/2022,Meals & Entertainment,1100.64
12/18/2020,Rent,1201.92
09/18/2019,Meals & Entertainment,821.01
09/23/2021,Meals & Entertainment,434.44
11/01/2020,Meals & Entertainment,1101.21
09/17/2022,Office Supplies,734.76
02/12/2021,Meals & Entertainment,270.34
06/25/2021,Rent,222.22
04/10/2021,Office Supplies,1564.55
02/11/2019,Salaries & Benefits,1433.16
06/20/2021,Vehicle Lease,1603.19
11/08/2022,Fuel,505.59
10/21/2020,Vehicle Lease,287.76
07/25/2022,Utilities,190.47
09/02/2021,Vehicle Lease,1078.36
01/01/2019,Office Supplies,1164.98
11/28/2021,Rent,1238.39
09/07/2022,Fuel,513.08
03/07/2020,Utilities,1850.78
10/11/2019,Vehicle Lease,247.71
05/03/2020,Utilities,442.38
08/15/2019,Vehicle Lease,1028.39
06/18/2019,Salaries & Benefits,1439.04
10/01/2019,Salaries & Benefits,1997.70
03/24/2021,Vehicle Lease,730.13
11/01/2022,Salaries & Benefits,876.45
06/12/2019,Fuel,773.39
04/28/2022,Vehicle Lease,1926.26
07/29/2021,Vehicle Lease,533.11
03/21/2021,Rent,738.09
04/14/2020,Fuel,1397.33
04/26/2021,Utilities,755.64
07/04/2022,Rent,1911.23
08/08/2020,Rent,554.35
08/30/2020,Meals & Entertainment,736.01
07/17/2020,Meals & Entertainment,531.14
02/21/2022,Vehicle Lease,906.44
05/28/2022,Utilities,672.74
04/11/2019,Office Supplies,1312.28
06/06/2019,Rent,1311.52
02/16/2019,Vehicle Lease,1783.14
01/22/2019,Utilities,1648.10
03/24/2019,Salaries & Benefits,349.06
07/12/2022,Rent,967.40
04/04/2020,Office Supplies,337.70
06/14/2021,Salaries & Benefits,1995.63
08/21/2020,Salaries & Benefits,138.21
05/17/2021,Meals & Entertainment,756.71
09/18/2021,Office Supplies,1249.73
07/12/2022,Rent,998.95
03/22/2021,Rent,1979.07
10/08/2019,Office Supplies,275.32
08/08/2020,Utilities,467.98
06/20/2020,Utilities,1665.82
08/11/2020,Salaries & Benefits,933.35
12/03/2021,Salaries & Benefits,497.61
09/16/2019,Rent,181.04
09/29/2022,Meals & Entertainment,1973.83
05/27/2021,Vehicle Lease,1106.31
08/18/2022,Fuel,521.76
04/09/2019,Meals & Entertainment,1048.06
09/08/2019,Meals & Entertainment,269.03
01/17/2022,Salaries & Benefits,330.35
01/02/2021,Rent,1487.49
06/18/2020,Vehicle Lease,854.56
09/26/2019,Meals & Entertainment,114.27
07/02/2019,Rent,1996.35
04/15/2019,Vehicle Lease,1503.29
05/14/2020,Salaries & Benefits,332.19
08/23/2020,Rent,165.11
09/29/2019,Rent,442.84
08/13/2019,Fuel,891.42
04/20/2020,Rent,1786.53
04/07/2020,Salaries & Benefits,257.45
04/21/2020,Meals & Entertainment,101.47
08/01/2019,Vehicle Lease,1778.17
11/07/2022,Fuel,1384.07
05/17/2022,Office Supplies,1030.78
09/16/2019,Meals & Entertainment,259.21
03/22/2020,Meals & Entertainment,1788.96
04/02/2022,Rent,711.21
06/23/2021,Office Supplies,729.82
06/26/2022,Meals & Entertainment,803.67
01/25/2020,Vehicle Lease,1338.73
12/19/2021,Vehicle Lease,456.05
07/27/2019,Office Supplies,1285.83
04/17/2019,Fuel,367.27
10/05/2022,Utilities,1280.80
12/08/2020,Rent,1618.10
03/17/2020,Vehicle Lease,619.57
02/14/2019,Vehicle Lease,127.38
02/02/2020,Rent,367.58
09/16/2019,Utilities,1989.96
05/25/2020,Vehicle Lease,1057.84
06/09/2020,Office Supplies,452.34
07/22/2020,Fuel,1764.89
10/15/2022,Fuel,937.18
01/09/2022,Rent,153.53
08/09/2020,Utilities,1677.42
10/31/2020,Utilities,215.02
02/04/2022,Rent,259.88
09/25/2022,Office Supplies,1611.73
08/16/2019,Salaries & Benefits,1396.46
02/19/2019,Fuel,1649.15
10/30/2019,Rent,242.17
02/28/2019,Office Supplies,1278.74
11/21/2022,Office Supplies,373.00
01/09/2020,Utilities,654.18
04/06/2019,Vehicle Lease,1096.63
04/29/2022,Meals & Entertainment,141.90
02/04/2022,Utilities,297.64
10/24/2019,Fuel,163.61
08/02/2021,Vehicle Lease,197.18
06/18/2021,Utilities,317.77
12/14/2021,Meals & Entertainment,724.40
09/18/2022,Utilities,346.14
07/09/2022,Utilities,397.15
08/29/2022,Office Supplies,960.36
05/06/2022,Utilities,566.26
12/20/2020,Salaries & Benefits,1083.22
04/24/2022,Office Supplies,299.95
12/15/2020,Salaries & Benefits,1942.53
10/19/2021,Rent,210.89
08/10/2022,Utilities,1998.09
06/11/2021,Utilities,402.12
11/08/2019,Office Supplies,1311.14
01/23/2021,Vehicle Lease,1733.09
01/08/2019,Rent,1220.82
11/03/2022,Office Supplies,197.09
12/02/2021,Office Supplies,562.80
11/24/2022,Salaries & Benefits,338.98
10/19/2021,Utilities,1696.92
12/23/2021,Office Supplies,227.94
05/18/2022,Rent,1134.80
05/28/2020,Vehicle Lease,485.63
08/19/2019,Office Supplies,741.03
04/18/2022,Utilities,977.97
05/09/2020,Meals & Entertainment,1111.88
01/21/2022,Meals & Entertainment,1084.65
05/22/2021,Salaries & Benefits,570.08
11/15/2021,Vehicle Lease,1003.89
07/05/2020,Vehicle Lease,401.32
10/05/2022,Office Supplies,430.21
05/28/2022,Fuel,1269.23
02/24/2020,Fuel,782.45
01/15/2021,Rent,1894.53
03/29/2019,Fuel,1813.14
01/23/2021,Fuel,125.95
05/13/2020,Meals & Entertainment,961.68
12/24/2022,Vehicle Lease,555.32
10/09/2020,Salaries & Benefits,588.60
12/30/2021,Meals & Entertainment,380.51
02/03/2022,Meals & Entertainment,732.38
12/02/2020,Utilities,1446.50
01/27/2020,Rent,1388.06
01/25/2022,Fuel,1273.40
09/07/2019,Rent,1485.78
11/21/2020,Office Supplies,1508.88
08/15/2020,Utilities,220.87
04/12/2020,Rent,1193.66
02/13/2021,Vehicle Lease,1797.95
08/14/2020,Fuel,987.47
10/16/2019,Salaries & Benefits,1120.73
12/24/2020,Fuel,1773.55
08/14/2020,Fuel,908.51
11/23/2022,Vehicle Lease,187.81
10/23/2021,Rent,650.21
03/14/2019,Rent,194.23
09/14/2019,Office Supplies,242.79
04/03/2019,Meals & Entertainment,1694.03
12/08/2020,Salaries & Benefits,1897.93
10/03/2019,Salaries & Benefits,962.39
01/21/2021,Vehicle Lease,1407.72
07/08/2019,Meals & Entertainment,265.44
08/17/2021,Meals & Entertainment,1258.41
04/11/2019,Meals & Entertainment,1984.14
11/21/2020,Vehicle Lease,1126.78
12/22/2021,Utilities,401.88
05/21/2022,Salaries & Benefits,1689.44
06/09/2020,Office Supplies,1856.03
04/07/2020,Fuel,244.22
01/05/2020,Salaries & Benefits,1671.91
07/11/2022,Office Supplies,140.76
03/05/2022,Salaries & Benefits,885.92
04/03/2019,Fuel,1445.50
12/03/2021,Office Supplies,873.34
03/08/2020,Vehicle Lease,545.02
09/08/2020,Office Supplies,1299.89
11/12/2020,Salaries & Benefits,804.11
10/15/2022,Vehicle Lease,469.41
03/07/2020,Utilities,1017.28
08/02/2019,Meals & Entertainment,1223.52
10/16/2021,Rent,1628.25
08/19/2020,Meals & Entertainment,1007.18
11/23/2020,Fuel,1505.77
10/05/2020,Fuel,741.12
06/21/2021,Salaries & Benefits,917.57
06/04/2022,Fuel,462.61
04/28/2022,Meals & Entertainment,822.93
12/15/2020,Office Supplies,625.71
08/18/2021,Rent,1975.04
07/03/2022,Rent,336.16
06/22/2022,Rent,880.78
05/07/2020,Vehicle Lease,1508.36
02/24/2020,Vehicle Lease,514.23
11/27/2020,Utilities,1503.78
10/06/2019,Rent,764.13
05/20/2020,Fuel,1818.60
07/20/2020,Rent,1504.15
04/08/2020,Meals & Entertainment,1635.42
05/19/2022,Rent,210.50
07/29/2022,Fuel,1241.50
11/23/2020,Office Supplies,1281.64
09/17/2021,Office Supplies,1503.83
04/21/2019,Office Supplies,1559.23
09/07/2021,Office Supplies,1488.40
05/27/2022,Rent,346.59
05/13/2022,Meals & Entertainment,1708.08
11/22/2019,Office Supplies,1648.39
01/10/2021,Fuel,1919.57
08/06/2019,Vehicle Lease,134.82
11/24/2019,Vehicle Lease,356.44
06/13/2021,Meals & Entertainment,590.72
04/03/2019,Fuel,893.33
08/22/2022,Fuel,1915.29
10/27/2021,Office Supplies,1840.52
10/07/2020,Vehicle Lease,688.02
08/09/2019,Rent,1218.98
10/22/2022,Vehicle Lease,1154.32
04/05/2020,Office Supplies,516.46
05/12/2021,Vehicle Lease,409.94
05/08/2020,Rent,187.07
06/07/2021,Office Supplies,1519.91
01/23/2021,Fuel,546.90
07/23/2021,Utilities,781.32
11/21/2021,Vehicle Lease,1972.88
07/25/2019,Meals & Entertainment,788.17
12/02/2021,Office Supplies,538.12
03/11/2019,Rent,1560.42
10/22/2021,Vehicle Lease,1837.38
11/15/2019,Salaries & Benefits,403.57
03/22/2020,Utilities,885.08
01/26/2022,Rent,322.66
07/14/2021,Meals & Entertainment,587.21
08/29/2021,Meals & Entertainment,1518.18
06/05/2020,Vehicle Lease,993.62
04/24/2021,Meals & Entertainment,1771.13
07/20/2019,Rent,1728.93
01/11/2022,Vehicle Lease,1963.29
04/05/2020,Fuel,1129.30
03/09/2022,Rent,149.04
05/22/2021,Salaries & Benefits,1348.21
08/27/2020,Salaries & Benefits,829.11
08/27/2020,Vehicle Lease,1124.04
04/06/2021,Rent,240.56
11/01/2021,Fuel,1584.58
01/28/2021,Rent,338.65
05/27/2021,Meals & Entertainment,1276.44
05/17/2020,Meals & Entertainment,1420.08
04/24/2022,Office Supplies,1211.01
05/08/2021,Fuel,1509.71
08/07/2019,Meals & Entertainment,1170.96
12/29/2020,Fuel,1766.82
09/05/2021,Meals & Entertainment,196.97
06/26/2020,Office Supplies,1551.55
07/20/2019,Vehicle Lease,537.27
03/28/2022,Fuel,1602.50
05/11/2019,Office Supplies,1292.38
03/24/2022,Fuel,120.71
03/29/2019,Utilities,165.31
02/25/2019,Salaries & Benefits,1681.25
08/20/2019,Rent,582.46
03/22/2022,Fuel,891.67
12/21/2021,Rent,595.48
01/18/2020,Salaries & Benefits,999.95
01/31/2019,Utilities,435.74
11/05/2020,Vehicle Lease,1889.38
08/15/2019,Rent,1411.43
11/28/2019,Vehicle Lease,806.42
05/15/2022,Vehicle Lease,1852.85
01/10/2021,Office Supplies,1142.42
05/22/2020,Meals & Entertainment,322.00
08/29/2021,Meals & Entertainment,1272.11
08/17/2020,Rent,441.53
08/17/2022,Vehicle Lease,1811.84
06/16/2019,Fuel,1068.45
08/05/2019,Vehicle Lease,203.22
12/11/2021,Meals & Entertainment,1736.99
10/13/2019,Office Supplies,759.63
04/09/2020,Rent,1917.59
09/17/2019,Rent,482.95
11/11/2022,Vehicle Lease,1654.25
05/23/2022,Utilities,548.78
08/20/2019,Utilities,241.91
11/12/2020,Utilities,1731.85
03/19/2019,Fuel,106.10
04/06/2019,Utilities,468.63
01/08/2020,Fuel,1493.41
09/10/2022,Rent,1624.81
04/21/2019,Utilities,1157.73
08/03/2020,Meals & Entertainment,324.35
09/03/2020,Fuel,171.98
11/09/2019,Vehicle Lease,884.99
08/31/2019,Utilities,1437.01
05/05/2021,Office Supplies,622.98
04/07/2019,Rent,1285.09
07/24/2020,Meals & Entertainment,1496.40
06/22/2019,Salaries & Benefits,1401.95
12/19/2019,Meals & Entertainment,1847.27
12/03/2021,Rent,658.13
12/27/2020,Rent,530.36
02/11/2020,Office Supplies,937.01
08/17/2022,Meals & Entertainment,1701.30
04/19/2021,Meals & Entertainment,975.36
04/02/2022,Vehicle Lease,1034.68
10/31/2020,Meals & Entertainment,1668.06
08/10/2019,Salaries & Benefits,834.41
05/07/2019,Meals & Entertainment,1801.02
01/21/2019,Salaries & Benefits,1245.96
05/02/2021,Fuel,1120.51
02/25/2021,Meals & Entertainment,735.44
06/04/2021,Fuel,1040.04
02/16/2022,Office Supplies,1805.42
02/04/2022,Utilities,563.75
06/09/2022,Office Supplies,206.40
11/13/2022,Rent,1701.18
11/06/2020,Meals & Entertainment,1199.67
02/03/2022,Rent,973.74
10/14/2020,Utilities,1185.79
05/29/2021,Utilities,1149.42
11/10/2020,Fuel,1561.61
03/01/2022,Rent,1418.05
02/17/2021,Vehicle Lease,1179.62
08/31/2021,Rent,902.36
02/15/2020,Vehicle Lease,1986.27
12/27/2022,Meals & Entertainment,704.82
12/26/2020,Meals & Entertainment,430.27
09/25/2021,Utilities,595.52
09/11/2019,Fuel,1484.45
03/03/2021,Utilities,1141.84
12/19/2021,Fuel,1745.02
01/15/2019,Salaries & Benefits,1097.52
03/04/2021,Office Supplies,1686.64
07/12/2020,Fuel,1752.53
04/10/2020,Salaries & Benefits,195.92
12/05/2019,Vehicle Lease,1399.52
11/05/2019,Office Supplies,463.76
10/19/2022,Meals & Entertainment,1674.84
05/27/2019,Meals & Entertainment,369.91
02/16/2020,Office Supplies,1536.89
06/16/2022,Fuel,490.16
12/03/2022,Meals & Entertainment,1815.96
02/05/2022,Rent,333.42
07/25/2021,Fuel,1746.10
07/29/2022,Utilities,894.33
10/05/2021,Utilities,1764.72
09/22/2022,Vehicle Lease,1645.53
09/18/2022,Fuel,1289.75
01/29/2020,Salaries & Benefits,666.33
11/20/2022,Office Supplies,317.32
12/19/2022,Office Supplies,838.62
03/25/2022,Vehicle Lease,1245.43
01/19/2020,Rent,640.71
04/22/2021,Meals & Entertainment,1667.25
05/14/2020,Office Supplies,1574.19
01/13/2021,Utilities,1495.58
03/28/2022,Vehicle Lease,518.74
05/13/2022,Utilities,825.08
02/16/2022,Utilities,1469.13
07/06/2020,Salaries & Benefits,1198.44
04/17/2019,Rent,502.73
05/11/2022,Salaries & Benefits,535.00
02/16/2020,Office Supplies,860.86
04/11/2019,Salaries & Benefits,584.23
12/05/2020,Meals & Entertainment,1651.58
01/05/2019,Office Supplies,1311.65
08/03/2019,Fuel,1131.18
03/10/2021,Rent,716.89
01/03/2021,Office Supplies,1473.64
06/25/2020,Rent,1868.53
12/25/2022,Utilities,959.55
08/18/2019,Vehicle Lease,1813.10
03/30/2021,Vehicle Lease,545.68
01/14/2019,Utilities,482.61
11/08/2019,Utilities,1137.79
06/08/2020,Utilities,502.22
10/16/2022,Rent,283.90
02/15/2021,Vehicle Lease,1220.92
08/20/2020,Utilities,331.44
03/08/2022,Utilities,1200.94
03/12/2022,Rent,1779.04
08/06/2020,Office Supplies,1096.90
06/06/2019,Meals & Entertainment,1820.53
04/12/2020,Fuel,120.35
09/15/2019,Office Supplies,126.07
08/12/2019,Fuel,1283.99
09/13/2019,Rent,848.58
11/14/2019,Vehicle Lease,413.28
07/08/2022,Meals & Entertainment,857.49
06/08/2022,Vehicle Lease,816.56
12/08/2021,Utilities,1443.64
03/31/2020,Vehicle Lease,1854.48
10/15/2022,Salaries & Benefits,1575.03
